geneID	taxon	count	SampleID
ANK04027.1	Escherichia coli O25b:H4	4.0	518_t2
WP_082741435.1	Moraxella osloensis	1.0	518_t2
CAL34518.1	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	1.0	518_t2
AAT01092.1	Campylobacter jejuni	1.0	518_t2
CEJ95855.1	Staphylococcus fleurettii	1.0	518_t2
ENX60508.1	Acinetobacter sp. CIP 70.18	1.0	518_t2
AAC14693.1	Enterococcus casseliflavus	1.0	518_t2
AAC73565.1	Escherichia coli str. K-12 substr. MG1655	1.0	518_t2
ASU04896.1	Escherichia coli	1.0	518_t2
CDO61513.1	Enterococcus faecium	3806.0	522_t1
ABX54691.1	Enterococcus faecalis	287.0	522_t1
CAA79727.1	Bacteroides fragilis	10673.0	522_t1
AAC60781.1	Yersinia enterocolitica (type O:8)	3168.0	522_t1
AKA86814	Enterococcus faecalis	3571.0	522_t1
CAC14595.1	Stenotrophomonas maltophilia	1120.0	522_t1
AAA74437.1	Pseudomonas aeruginosa	626.0	522_t1
APB03219.1	Paenibacillus sp. LC231	5372.0	522_t1
BAD59497.1	Nocardia farcinica IFM 10152	11748.0	522_t1
AAL19305.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	2357.0	522_t1
NP_388442.1	Bacillus subtilis subsp. subtilis str. 168	2214.0	522_t1
AYV52072.1	Lactococcus lactis	2014.0	522_t1
SIP52035.1	Pseudomonas aeruginosa	475.0	522_t1
AAF67494.2	Streptomyces niveus	4191.0	522_t1
BAD63613.1	Bacillus clausii KSM-K16	53.0	522_t1
ABX00624.1	Streptomyces lincolnensis	995.0	522_t1
CCP46065.1	Mycobacterium tuberculosis H37Rv	1528.0	522_t1
AAP43110.2	Escherichia coli	1996.0	522_t1
AAG05882.1	Pseudomonas aeruginosa PAO1	3285.0	522_t1
AAF74725.1	Bacteroides fragilis	1326.0	522_t1
AAV85982.1	Neisseria gonorrhoeae	9316.0	522_t1
AAK76136.1	Streptococcus pneumoniae TIGR4	1619.0	522_t1
AAL14440.1	Acinetobacter baumannii	1246.0	522_t1
CAA37805.1	Escherichia coli K-12	14.0	522_t1
CAA53189	Staphylococcus aureus	3273.0	522_t1
AAA26793	Streptomyces antibioticus	1778.0	522_t1
AAF63432	Yersinia enterocolitica	398.0	522_t1
AAC75089.1	Escherichia coli str. K-12 substr. MG1655	5117.0	522_t1
CBY88983.1	Staphylococcus aureus subsp. aureus ST398	519.0	522_t1
AAA27471.1	Bacteroides fragilis	1666.0	522_t1
CAA10975.1	Butyrivibrio fibrisolvens	2657.0	522_t1
AAA99504.1	Bacillus licheniformis	4804.0	522_t1
CDO61516.1	Enterococcus faecium	3621.0	522_t1
ACT97415.1	mixed culture bacterium AX_gF3SD01_15	2025.0	522_t1
AET10445.1	Streptococcus australis	1326.0	522_t1
AAN28721.1	uncultured bacterium	705.0	522_t1
NP_862226.1	Corynebacterium striatum	2386.0	522_t1
AAK76137.1	Streptococcus pneumoniae TIGR4	1499.0	522_t1
ABS43151.1	Campylobacter jejuni subsp. doylei 269.97	7690.0	522_t1
AAD23513.1	Prevotella intermedia	1549.0	522_t1
AAD51348.1	Stenotrophomonas maltophilia	639.0	522_t1
ACL82960.1	Enterococcus faecium	121.0	522_t1
AAO47226.2	Streptomyces rishiriensis	7238.0	522_t1
BAA34300.1	Pseudomonas aeruginosa PAO1	1356.0	522_t1
WP_000192137.1	Bacillales	1622.0	522_t1
AAA22081.1	Agrobacterium fabrum str. C58	391.0	522_t1
ACL82959.1	Enterococcus faecium	56.0	522_t1
CAA45050.1	Streptomyces ambofaciens	432.0	522_t1
AAA86871.1	Staphylococcus aureus	856.0	522_t1
AAK37619.1	Vibrio harveyi	544.0	522_t1
BAL43360.1	Photobacterium damselae subsp. damselae	262.0	522_t1
AAB05622.1	Enterococcus faecalis	697.0	522_t1
AAF01499.1	Streptococcus pyogenes	1786.0	522_t1
ABA71727.1	Enterococcus faecalis	700.0	522_t1
AAG06942.1	Pseudomonas aeruginosa PAO1	732.0	522_t1
AAC75314.1	Escherichia coli str. K-12 substr. MG1655	639.0	522_t1
ABH10964.1	Staphylococcus haemolyticus	171.0	522_t1
AAC76093.1	Escherichia coli str. K-12 substr. MG1655	889.0	522_t1
AAB58161.1	Burkholderia cepacia	1721.0	522_t1
AAG07763.1	Pseudomonas aeruginosa PAO1	1636.0	522_t1
BAE77933.1	Escherichia coli str. K-12 substr. W3110	127.0	522_t1
A1A317	Bifidobacterium adolescentis ATCC 15703	6079.0	522_t1
CAH35802.1	Burkholderia pseudomallei K96243	750.0	522_t1
AAC74000.1	Escherichia coli str. K-12 substr. MG1655	4491.0	522_t1
ABA71733.1	Enterococcus faecalis	705.0	522_t1
AAR84672.1	Paenibacillus popilliae ATCC 14706	1163.0	522_t1
AHA41505.1	Rhodococcus hoagii	877.0	522_t1
AAA26832.1	Streptomyces fradiae	638.0	522_t1
AAS79458.1	Streptomyces bikiniensis	28.0	522_t1
AAL73129.1	Streptococcus pyogenes	430.0	522_t1
AAA25550.1	Plasmid pAZ1	531.0	522_t1
AAC73788.1	Escherichia coli str. K-12 substr. MG1655	1142.0	522_t1
NP_252896.1	Pseudomonas aeruginosa PAO1	1009.0	522_t1
ANZ79241.1	uncultured bacterium	590.0	522_t1
APB03216.1	Paenibacillus sp. LC231	1839.0	522_t1
AVI44920.1	Staphylococcus aureus	1078.0	522_t1
ABA71730.1	Enterococcus faecalis	117.0	522_t1
EGP45231.1	Achromobacter insuavis AXX-A	374.0	522_t1
AAP15294.1	Pasteurella multocida	69.0	522_t1
BAA15934.1	Escherichia coli str. K-12 substr. W3110	190.0	522_t1
AAC76298.1	Escherichia coli str. K-12 substr. MG1655	1386.0	522_t1
AAD51345.1	Stenotrophomonas maltophilia	1487.0	522_t1
ACX92987.1	Enterococcus faecium	291.0	522_t1
ACB05808.1	Acinetobacter baumannii	297.0	522_t1
AAA23033.2	Campylobacter jejuni	682.0	522_t1
ABX54687.1	Enterococcus faecalis	255.0	522_t1
AGC51118.1	Staphylococcus aureus	31.0	522_t1
AAB05624.1	Enterococcus faecalis	318.0	522_t1
AAC75137.1	Escherichia coli str. K-12 substr. MG1655	446.0	522_t1
AAF42062.1	Neisseria meningitidis MC58	350.0	522_t1
AHA41499.1	Rhodococcus hoagii	629.0	522_t1
AEY83581	Staphylococcus aureus	3068.0	522_t1
CAA11473.1	Pseudomonas aeruginosa	196.0	522_t1
ASU10319.1	Aeromonas veronii	21.0	522_t1
CBL80435.1	Staphylococcus aureus	58.0	522_t1
AAB41957.1	Pseudomonas aeruginosa	1791.0	522_t1
BAE85478.1	Desulfitobacterium hafniense Y51	1582.0	522_t1
BAE06006.1	Pseudomonas aeruginosa	177.0	522_t1
AEA37904.1	Streptococcus agalactiae	448.0	522_t1
AAL19304.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	134.0	522_t1
ADP36409.1	Bifidobacterium bifidum PRL2010	650.0	522_t1
CAA64891.1	Neisseria gonorrhoeae	18.0	522_t1
AAD51346.1	Stenotrophomonas maltophilia	43.0	522_t1
AAB58160.1	Burkholderia cepacia	62.0	522_t1
AAC73564.1	Escherichia coli str. K-12 substr. MG1655	1220.0	522_t1
AAC76539.1	Escherichia coli str. K-12 substr. MG1655	1254.0	522_t1
CAB13167.1	Bacillus subtilis subsp. subtilis str. 168	61.0	522_t1
AAF86219.1	Enterococcus faecium	89.0	522_t1
ABA71726.1	Enterococcus faecalis	263.0	522_t1
BAG33043.1	Porphyromonas gingivalis ATCC 33277	185.0	522_t1
CAE18141.1	Staphylococcus sciuri	575.0	522_t1
AAC75271.1	Escherichia coli str. K-12 substr. MG1655	395.0	522_t1
AAA50325.1	Streptomyces antibioticus	610.0	522_t1
AAA65955.1	Enterococcus faecium	167.0	522_t1
AAG05881.1	Pseudomonas aeruginosa PAO1	144.0	522_t1
AAF86220.1	Enterococcus faecium	561.0	522_t1
CAB13166.1	Bacillus subtilis subsp. subtilis str. 168	52.0	522_t1
ABQ47844.1	Staphylococcus aureus subsp. aureus JH9	67.0	522_t1
AAA88675.1	Bacteroides fragilis	1337.0	522_t1
CAJ77856.1	Acinetobacter baumannii AYE	602.0	522_t1
BAA16547.1	Escherichia coli str. K-12 substr. W3110	180.0	522_t1
AAA20117.1	Clostridium perfringens	767.0	522_t1
CAI47810.1	Pseudomonas aeruginosa	139.0	522_t1
CBI75871.1	Bartonella clarridgeiae 73	400.0	522_t1
BAE78083.1	Escherichia coli str. K-12 substr. W3110	106.0	522_t1
AAA85213.1	Listeria monocytogenes	14.0	522_t1
CAA37477.1	Streptomyces rimosus	426.0	522_t1
CCC86795.1	Staphylococcus aureus subsp. aureus LGA251	80.0	522_t1
APB03214.1	Paenibacillus sp. LC231	1080.0	522_t1
ABD30512.1	Staphylococcus aureus subsp. aureus NCTC 8325	1200.0	522_t1
AAA27459.1	Transposon Tn4551	415.0	522_t1
AAB36568.1	Streptomyces venezuelae ATCC 10712	159.0	522_t1
AAX14802.1	Acinetobacter baumannii	1114.0	522_t1
BAE15963.1	Staphylococcus aureus	18.0	522_t1
BAH63252.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	9.0	522_t1
AUI09862.1	uncultured bacterium	590.0	522_t1
CAB60001.1	Saccharopolyspora erythraea NRRL 2338	136.0	522_t1
BAI83385.1	Macrococcus caseolyticus	49.0	522_t1
AAC75429.1	Escherichia coli str. K-12 substr. MG1655	323.0	522_t1
AAM92461.1	Salmonella enterica subsp. enterica serovar Typhi	134.0	522_t1
AHB37625.1	Staphylococcus cohnii	414.0	522_t1
ADM92606.1	Acinetobacter baumannii	54.0	522_t1
ACH87088.1	Escherichia coli	704.0	522_t1
AAG05914	Pseudomonas aeruginosa PAO1	637.0	522_t1
CBH51824.1	Campylobacter fetus subsp. fetus	212.0	522_t1
BAA15935.1	Escherichia coli str. K-12 substr. W3110	698.0	522_t1
AAB95639.1	Staphylococcus aureus	470.0	522_t1
AAN28945	Chlamydia trachomatis	167.0	522_t1
AEX49906.1	Pseudomonas aeruginosa	121.0	522_t1
BAA16344.1	Escherichia coli str. K-12 substr. W3110	1371.0	522_t1
AEP40504.1	Enterococcus faecium	303.0	522_t1
ABA71729.1	Enterococcus faecalis	79.0	522_t1
ABA71731.1	Enterococcus faecalis	325.0	522_t1
BAB35162.1	Escherichia coli O157:H7 str. Sakai	16.0	522_t1
ACX92986.2	Enterococcus faecium	127.0	522_t1
CAH14033.1	Legionella pneumophila str. Paris	433.0	522_t1
ACL82958.1	Enterococcus faecium	129.0	522_t1
AAC32027.1	Streptomyces thermotolerans	1104.0	522_t1
SOX29786.1	Brachyspira hyodysenteriae	116.0	522_t1
AAD51347.1	Stenotrophomonas maltophilia	152.0	522_t1
AUR80098.1	Klebsiella pneumoniae	63.0	522_t1
AAF61331.1	Enterococcus gallinarum	50.0	522_t1
APB03220.1	Paenibacillus sp. LC231	167.0	522_t1
ABU39979.1	Bacillus clausii	186.0	522_t1
ABA71728.1	Enterococcus faecalis	462.0	522_t1
AAM09850.1	Enterococcus faecium	292.0	522_t1
AGT57825	synthetic construct	110.0	522_t1
AAB05626.1	Enterococcus faecalis	157.0	522_t1
AAG07064.1	Pseudomonas aeruginosa PAO1	116.0	522_t1
AAG03548.1	Pseudomonas aeruginosa PAO1	119.0	522_t1
CAE00499.1	Clostridioides difficile	259.0	522_t1
BAE78116.1	Escherichia coli str. K-12 substr. W3110	123.0	522_t1
AAC76297.1	Escherichia coli str. K-12 substr. MG1655	89.0	522_t1
AHA41500.1	Rhodococcus hoagii	108.0	522_t1
ACL82957.1	Enterococcus faecium	622.0	522_t1
AAF36805.1	Paenibacillus popilliae ATCC 14706	67.0	522_t1
AAD37403.1	Escherichia coli	196.0	522_t1
BAM10414.1	Pseudomonas aeruginosa	358.0	522_t1
AGN74946	Staphylococcus sciuri subsp. sciuri	305.0	522_t1
BAE83690.1	Desulfitobacterium hafniense Y51	75.0	522_t1
CAD55718.1	Bacteroides coprosuis DSM 18011	268.0	522_t1
AAK01167.1	Enterococcus faecium	295.0	522_t1
AET10444.1	Streptococcus australis	239.0	522_t1
AAC75136.1	Escherichia coli str. K-12 substr. MG1655	239.0	522_t1
AAB53445.1	Campylobacter coli	8.0	522_t1
AAC61671.1	Staphylococcus cohnii	91.0	522_t1
AAP43109.1	Escherichia coli	225.0	522_t1
AAL27442.1	Enterococcus faecalis	34.0	522_t1
CAA09666.1	Klebsiella pneumoniae	156.0	522_t1
ADM92605.1	Acinetobacter baumannii	211.0	522_t1
AAV85981.1	Neisseria gonorrhoeae	53.0	522_t1
EIM09515.1	Bacillus atrophaeus C89	1.0	522_t1
AAC74149.2	Escherichia coli str. K-12 substr. MG1655	54.0	522_t1
BAA03674.1	Micromonospora griseorubida	61.0	522_t1
AAA21532.1	Bacteroides fragilis	348.0	522_t1
BAE06008.1	Pseudomonas aeruginosa	607.0	522_t1
CBY77552.1	Pasteurella multocida	15.0	522_t1
AJD73064.1	Streptococcus pneumoniae	20.0	522_t1
AEO25219.1	Listeria monocytogenes FSL R2-561	195.0	522_t1
AAL27445.1	Enterococcus faecalis	407.0	522_t1
AAY32951.1	Streptococcus agalactiae	37.0	522_t1
NP_418574.1	Escherichia coli str. K-12 substr. MG1655	43.0	522_t1
CAL84423.1	Clostridium botulinum A str. ATCC 3502	81.0	522_t1
AAA65954.1	Enterococcus faecium	290.0	522_t1
CAJ77855.1	Acinetobacter baumannii AYE	88.0	522_t1
ABO40886.1	Yersinia ruckeri	86.0	522_t1
BAE06009.1	Pseudomonas aeruginosa	39.0	522_t1
AGZ55247.1	Bacillus amyloliquefaciens CC178	31.0	522_t1
CAB51471.1	Acidaminococcus fermentans	33.0	522_t1
BAA11236.1	Escherichia coli	112.0	522_t1
AAM09851.1	Enterococcus faecium	257.0	522_t1
CAA77936.1	Escherichia coli	55.0	522_t1
EGP45230	Achromobacter insuavis AXX-A	41.0	522_t1
CBL58195.1	Staphylococcus aureus	112.0	522_t1
AAF86641.1	Enterococcus gallinarum	511.0	522_t1
AHE40557.1	Exiguobacterium sp. S3-2	59.0	522_t1
AAU10334.1	Streptococcus oralis	42.0	522_t1
BAE78082.1	Escherichia coli str. K-12 substr. W3110	72.0	522_t1
ANZ79240.1	uncultured bacterium	315.0	522_t1
AAK84316.1	Enterococcus faecium	71.0	522_t1
AQX82857.1	Macrococcus caseolyticus	85.0	522_t1
AAA65958.1	Enterococcus faecium	77.0	522_t1
AIA08936.1	Streptomyces sp. WAC4747	16.0	522_t1
BAE78084.1	Escherichia coli str. K-12 substr. W3110	52.0	522_t1
AAC60780.1	Yersinia enterocolitica (type O:8)	94.0	522_t1
AAK07612.2	Bacteroides coprosuis DSM 18011	40.0	522_t1
BAJ42218.1	Escherichia coli DH1	52.0	522_t1
AMP42147.1	uncultured bacterium IN-02	177.0	522_t1
AEP40503.1	Enterococcus faecium	187.0	522_t1
EHL92831.1	Klebsiella sp. 4_1_44FAA	41.0	522_t1
AAL27446.1	Enterococcus faecalis	36.0	522_t1
AAG57600.1	Escherichia coli O157:H7 str. EDL933	21.0	522_t1
ACJ63260.1	Escherichia coli	31.0	522_t1
AAD12162.1	Streptomyces fradiae	47.0	522_t1
CBH51823.1	Campylobacter fetus subsp. fetus	469.0	522_t1
KTE89608.1	Desulfitobacterium hafniense	57.0	522_t1
AAA65953.1	Enterococcus faecium	598.0	522_t1
AML99881.1	Salmonella enterica subsp. enterica serovar Typhimurium	66.0	522_t1
CAE53424.1	Pasteurella multocida	125.0	522_t1
AAO04716.1	Staphylococcus epidermidis ATCC 12228	295.0	522_t1
ABX54692.1	Enterococcus faecalis	114.0	522_t1
CAC14596.1	Stenotrophomonas maltophilia	31.0	522_t1
BAE77781.1	Escherichia coli str. K-12 substr. W3110	87.0	522_t1
ABA71732.1	Enterococcus faecalis	98.0	522_t1
SBZ31568.1	Klebsiella pneumoniae	36.0	522_t1
AAF40763.1	Neisseria meningitidis MC58	204.0	522_t1
AAP82271	Burkholderia pseudomallei	2.0	522_t1
AAB05623.1	Enterococcus faecalis	47.0	522_t1
AID93387.1	Klebsiella oxytoca KONIH1	100.0	522_t1
AAM09849.1	Enterococcus faecium	155.0	522_t1
AAC75733.1	Escherichia coli str. K-12 substr. MG1655	73.0	522_t1
AAF36802.1	Paenibacillus popilliae ATCC 14706	70.0	522_t1
AAD01868.1	Enterococcus faecalis	26.0	522_t1
AAO43110.1	Enterococcus faecalis ATCC 29212	68.0	522_t1
CAJ77857.1	Acinetobacter baumannii AYE	162.0	522_t1
CAA63714.1	Salmonella enterica subsp. enterica serovar Typhimurium	2.0	522_t1
BAE77778.1	Escherichia coli str. K-12 substr. W3110	54.0	522_t1
ACJ63262.1	Escherichia coli	30.0	522_t1
AAX14803.1	Acinetobacter baumannii	60.0	522_t1
ACJ41547.2	Acinetobacter baumannii AB0057	38.0	522_t1
CAM12479.1	uncultured bacterium	15.0	522_t1
AAC43969.1	Burkholderia cepacia	20.0	522_t1
ADO96486.1	Haemophilus influenzae R2846	82.0	522_t1
WP_001572373.1	Enterobacteriales	94.0	522_t1
AAA65956.1	Enterococcus faecium	86.0	522_t1
AAG03816.1	Pseudomonas aeruginosa PAO1	132.0	522_t1
CBJ02047.1	Escherichia coli ETEC H10407	97.0	522_t1
AAL68645.1	Vibrio cholerae	53.0	522_t1
AAA65959.1	Enterococcus faecium	16.0	522_t1
AAR96051.1	Streptomyces rimosus	210.0	522_t1
AAB05625.1	Enterococcus faecalis	41.0	522_t1
AAB41956.1	Pseudomonas aeruginosa	15.0	522_t1
BAQ22139.1	Serratia marcescens	65.0	522_t1
AEP40502.2	Enterococcus faecium	49.0	522_t1
CAQ49384.1	Staphylococcus aureus subsp. aureus ST398	133.0	522_t1
CBL58181.1	Staphylococcus aureus	6.0	522_t1
AAF36806.1	Paenibacillus popilliae ATCC 14706	21.0	522_t1
AAC76296.1	Escherichia coli str. K-12 substr. MG1655	51.0	522_t1
APB03222.1	Paenibacillus sp. LC231	33.0	522_t1
AEP40500.1	Enterococcus faecium	14.0	522_t1
AHH83938.1	Enterococcus faecium	32.0	522_t1
BAA15221.2	Escherichia coli str. K-12 substr. W3110	16.0	522_t1
AAA26652.1	Staphylococcus haemolyticus	143.0	522_t1
ANK04027.1	Escherichia coli O25b:H4	34.0	522_t1
AFQ93498.1	Enterobacter cloacae	36.0	522_t1
AAG08375.1	Pseudomonas aeruginosa PAO1	19.0	522_t1
AAU93796.1	Aeromicrobium erythreum	11.0	522_t1
CAL64019.1	Staphylococcus warneri	46.0	522_t1
AAD51344.1	Stenotrophomonas maltophilia	102.0	522_t1
AAC45805.1	Rhodococcus rhodochrous	36.0	522_t1
ABA28305.2	Streptomyces lividans	21.0	522_t1
AGV10830.1	Campylobacter coli CVM N29710	11.0	522_t1
AAC73565.1	Escherichia coli str. K-12 substr. MG1655	106.0	522_t1
AAF36803.1	Paenibacillus popilliae ATCC 14706	35.0	522_t1
BAH45481.1	Brevibacillus brevis NBRC 100599	27.0	522_t1
BAD12078.1	Acinetobacter pittii	20.0	522_t1
CAA36304.1	Staphylococcus epidermidis	53.0	522_t1
AAU95768.1	Staphylococcus aureus	39.0	522_t1
ALC79293.1	Brachyspira pilosicoli	11.0	522_t1
CAA79966.1	Enterobacter cloacae	41.0	522_t1
AFH35853.1	Escherichia coli	42.0	522_t1
AAA23018.1	Campylobacter coli	51.0	522_t1
ACN32294.1	Escherichia coli	75.0	522_t1
ACT97371.1	uncultured organism	124.0	522_t1
AAA23215.1	Clostridium perfringens	17.0	522_t1
CAL48457.1	Escherichia coli	52.0	522_t1
ABR14060.1	Streptococcus uberis	16.0	522_t1
AAG08359.1	Pseudomonas aeruginosa PAO1	5.0	522_t1
ANZ79476.1	Helcococcus kunzii	49.0	522_t1
NP_249116.1	Pseudomonas aeruginosa PAO1	75.0	522_t1
AAD22144.1	Klebsiella aerogenes	3.0	522_t1
BAB38260.1	Escherichia coli O157:H7 str. Sakai	97.0	522_t1
QBQ69719.1	Escherichia coli	30.0	522_t1
ALV80601.1	Pseudomonas aeruginosa	69.0	522_t1
CWV56762.1	Listeria monocytogenes	14.0	522_t1
AAC75731.1	Escherichia coli str. K-12 substr. MG1655	18.0	522_t1
AAC77293.1	Escherichia coli str. K-12 substr. MG1655	14.0	522_t1
AEP40501.1	Enterococcus faecium	42.0	522_t1
AAC36915.1	Clostridium perfringens	17.0	522_t1
CAP69659.1	Salmonella enterica subsp. enterica serovar Bredeney	19.0	522_t1
CAA40897.1	Escherichia coli	3.0	522_t1
ACS83559.1	Clostridium perfringens	27.0	522_t1
AAA25293.1	Listeria monocytogenes	59.0	522_t1
AAC75135.2	Escherichia coli str. K-12 substr. MG1655	49.0	522_t1
BAD89844.2	Acinetobacter baumannii	12.0	522_t1
AAR84673.1	Paenibacillus popilliae ATCC 14706	39.0	522_t1
ABG77965.1	Enterobacter cloacae	73.0	522_t1
AAA24786.1	Enterococcus gallinarum	86.0	522_t1
WP_011461306.1	Desulfitobacterium hafniense	17.0	522_t1
ADD80743.1	Aeromonas allosaccharophila	14.0	522_t1
ACZ72746.1	Elizabethkingia meningoseptica	2.0	522_t1
AAL14439.1	Acinetobacter baumannii	6.0	522_t1
BAE06007.1	Pseudomonas aeruginosa	75.0	522_t1
AAB51421.1	Clostridium perfringens	45.0	522_t1
CAA78046.1	Rhodococcus fascians	19.0	522_t1
AAB41958.1	Pseudomonas aeruginosa	26.0	522_t1
AAG05915.1	Pseudomonas aeruginosa PAO1	25.0	522_t1
AAW38464.1	Staphylococcus aureus subsp. aureus COL	18.0	522_t1
CAC41008.1	Klebsiella pneumoniae	63.0	522_t1
BAA07072.1	Photobacterium damselae subsp. piscicida	59.0	522_t1
AAL19308.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	6.0	522_t1
CAX16467.1	uncultured bacterium	8.0	522_t1
AAL20862.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	23.0	522_t1
ABO11759.2	Acinetobacter baumannii ATCC 17978	50.0	522_t1
BAL40892.1	Chryseobacterium indologenes NBRC 14944	32.0	522_t1
AAA73865.1	Clostridium butyricum	16.0	522_t1
AAF86642.1	Enterococcus gallinarum	67.0	522_t1
CAA41211.1	Pseudomonas aeruginosa	16.0	522_t1
CDF47262.1	Clostridioides difficile	10.0	522_t1
CAB14620.1	Bacillus subtilis subsp. subtilis str. 168	18.0	522_t1
BAB41874.1	Staphylococcus aureus subsp. aureus N315	11.0	522_t1
AAL27444.1	Enterococcus faecalis	32.0	522_t1
AVM85875.1	Escherichia coli	36.0	522_t1
ACL82961.1	Enterococcus faecium	20.0	522_t1
ANW35663.1	Arcobacter butzleri	11.0	522_t1
EGE18576.1	Moraxella catarrhalis BC1	11.0	522_t1
ABX54690.1	Enterococcus faecalis	24.0	522_t1
AAM77075.1	uncultured bacterium	18.0	522_t1
AAU89132.1	Aeromonas caviae	18.0	522_t1
CAE51638.1	Serratia marcescens	2.0	522_t1
ABV18113.1	Escherichia coli O139:H28 str. E24377A	46.0	522_t1
KIX81495.1	Bacillus subtilis	13.0	522_t1
ACM47284	Enterococcus faecium	13.0	522_t1
ATL63235.1	Brevibacillus brevis Vm4	4.0	522_t1
AVK94777.1	Escherichia coli	48.0	522_t1
AAD22403.1	Enterococcus gallinarum	60.0	522_t1
AHA41504.1	Rhodococcus hoagii	16.0	522_t1
AAG07065.1	Pseudomonas aeruginosa PAO1	39.0	522_t1
CAA27626.1	Escherichia coli	13.0	522_t1
AAO82019.1	Enterococcus faecalis V583	29.0	522_t1
CAC14594.1	Stenotrophomonas maltophilia	11.0	522_t1
AAC37034.1	Bacteroides thetaiotaomicron	19.0	522_t1
CCE94500.1	Enterobacter cloacae	2.0	522_t1
CAH35803.1	Burkholderia pseudomallei K96243	38.0	522_t1
AAZ42322.1	Vibrio cholerae	30.0	522_t1
ACH58989.1	uncultured bacterium BLR9	3.0	522_t1
ACJ59254.1	Acinetobacter baumannii AB307-0294	32.0	522_t1
ABS43901.1	Campylobacter jejuni subsp. doylei 269.97	5.0	522_t1
AAF42063.1	Neisseria meningitidis MC58	23.0	522_t1
ASK40551.1	Salmonella enterica subsp. enterica serovar Paratyphi B	6.0	522_t1
AAD08227.1	Helicobacter pylori 26695	8.0	522_t1
ADT70779.1	Pseudomonas aeruginosa	3.0	522_t1
ABX54689.1	Enterococcus faecalis	6.0	522_t1
ACI32877.1	Escherichia coli	5.0	522_t1
AIX48090.1	Clostridioides difficile	1.0	522_t1
BAB36671.1	Escherichia coli O157:H7 str. Sakai	11.0	522_t1
AAK64581.1	Vibrio cholerae MO10	29.0	522_t1
BAJ09383.1	Staphylococcus aureus	11.0	522_t1
CAI99385.1	Escherichia coli	2.0	522_t1
CAA42594.1	Streptomyces lividans 1326	8.0	522_t1
APB03217.1	Paenibacillus sp. LC231	12.0	522_t1
AFK80333.1	Streptomyces sp. WAC5292	2.0	522_t1
CCP45647.1	Mycobacterium tuberculosis H37Rv	3.0	522_t1
ACJ41739.1	Acinetobacter baumannii AB0057	22.0	522_t1
AAA22289.1	Bacillus pumilus	10.0	522_t1
BAA11237.1	Escherichia coli	17.0	522_t1
AAG05883.1	Pseudomonas aeruginosa PAO1	15.0	522_t1
AVX52225.1	Klebsiella pneumoniae	7.0	522_t1
BAC11901.1	Streptococcus suis	2.0	522_t1
AAD52985.1	Stenotrophomonas maltophilia	1.0	522_t1
AAL19306.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	11.0	522_t1
ACX65640.1	Paenibacillus sp. Y412MC10	4.0	522_t1
AAL27443.1	Enterococcus faecalis	16.0	522_t1
AAL59753.1	Vibrio cholerae	16.0	522_t1
AAA20116.1	Clostridium perfringens	2.0	522_t1
AAV37205.1	Bacteroides fragilis	7.0	522_t1
AAA16527.1	Enterococcus faecalis	1.0	522_t1
EOD99669.1	Enterococcus faecalis EnGen0074	5.0	522_t1
CAA52904.1	Streptococcus pyogenes	8.0	522_t1
ALH22601.1	Acinetobacter baumannii	4.0	522_t1
CAA30695.1	Plasmid R387	8.0	522_t1
AAG05916.1	Pseudomonas aeruginosa PAO1	4.0	522_t1
ABX54688.1	Enterococcus faecalis	11.0	522_t1
AAB23649.1	Vibrio anguillarum	4.0	522_t1
AJP77057	Massilia sp. SB1-3	7.0	522_t1
BAA07390.1	Kitasatospora aureofaciens	4.0	522_t1
AAA25683.1	Pseudomonas aeruginosa	2.0	522_t1
AAA99503.1	Bacillus licheniformis	2.0	522_t1
ADG84870.1	Klebsiella pneumoniae	7.0	522_t1
AAG33665.1	Acinetobacter baumannii	1.0	522_t1
AAG04750.1	Pseudomonas aeruginosa PAO1	15.0	522_t1
CAB12108.2	Bacillus subtilis subsp. subtilis str. 168	1.0	522_t1
AAM09852.1	Enterococcus faecium	1.0	522_t1
AFK13828.1	Enterobacter cloacae	6.0	522_t1
ABA42118.2	Streptomyces antibioticus	1.0	522_t1
AJP77054	Chryseobacterium sp. Stok-1	1.0	522_t1
APY23733.1	Staphylococcus arlettae	1.0	522_t1
BAH63251.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	9.0	522_t1
CAA90683.1	Escherichia coli	3.0	522_t1
ACQ82816.1	Acinetobacter baumannii	1.0	522_t1
AAG05661.1	Pseudomonas aeruginosa PAO1	14.0	522_t1
AAP69916.1	Fusobacterium nucleatum	5.0	522_t1
AAK63223.1	Citrobacter sedlakii	1.0	522_t1
AIG22448.1	Citrobacter freundii	3.0	522_t1
AEM66528.1	Riemerella anatipestifer	1.0	522_t1
CAH14032.1	Legionella pneumophila str. Paris	1.0	522_t1
BAG75524.1	Enterococcus faecium	1.0	522_t1
